id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
3038,0,"34.107.243.93","00:0c:29:6d:3c:ad","00:0c:29",443,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",53952,6,4,0,0,1712653195577,1712653195577,0,4,274,1712653195577,1712653195577,0,2,132,1712653195577,1712653195577,0,2,142,54,68.5,13.601470508735444,82,54,66.0,16.97056274847714,78,60,71.0,15.556349186104045,82,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,"TLS","Web",0,6,"","","","",""
3039,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",54831,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653555852,1712653555852,0,1,95,1712653555852,1712653555852,0,1,95,0,0,0,0,0,95,95.0,0.0,95,95,95.0,0.0,95,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"detectportal.firefox.com","","","",""
3040,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",59298,"18.155.129.118","00:0c:29:6d:3c:ad","00:0c:29",443,6,4,0,0,1712653169199,1712653304681,135482,142,406369,1712653169199,1712653304681,135482,68,6037,1712653169215,1712653304681,135466,74,400332,54,2861.7535211267627,5165.955756883689,25758,60,88.7794117647059,81.52187612056031,571,54,5409.8918918918935,6147.80814837682,25758,0,960.8652482269504,7047.855477498972,59032,0,2022.1194029850744,10158.376951489703,59032,0,1855.6986301369864,9746.18004468778,59033,2,0,0,0,140,73,1,0,1,0,0,0,67,14,0,0,1,0,0,0,73,59,1,0,"TLS","Web",0,6,"static.cloud.coveo.com","579ccef312d18482fc42e2b822ca2430","f4febc55ea12b31ae17cfb7e614afda8","",""
3041,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",51912,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653556042,1712653556042,0,1,99,1712653556042,1712653556042,0,1,99,0,0,0,0,0,99,99.0,0.0,99,99,99.0,0.0,99,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"contile.services.mozilla.com","","","",""
3042,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",59056,"149.96.145.29","00:0c:29:6d:3c:ad","00:0c:29",443,6,4,0,0,1712653169990,1712653175953,5963,19,5438,1712653169990,1712653175953,5963,10,1302,1712653170091,1712653175953,5862,9,4136,54,286.2105263157894,576.302734771633,2201,60,130.2,161.8523332478645,571,54,459.55555555555543,808.4438927827816,2201,0,331.27777777777777,1291.1547866179858,5502,0,662.5555555555554,1815.679632473135,5502,0,732.75,1944.2724493092157,5543,2,0,0,0,18,7,0,2,1,0,0,0,9,3,0,1,1,0,0,0,9,4,0,1,"TLS","Web",0,6,"support.zoom.com","579ccef312d18482fc42e2b822ca2430","5d79edf64e03689ff559a54e9d9487bc","",""
3043,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",34764,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653556042,1712653556042,0,1,99,1712653556042,1712653556042,0,1,99,0,0,0,0,0,99,99.0,0.0,99,99,99.0,0.0,99,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"contile.services.mozilla.com","","","",""
3044,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",42728,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653177227,1712653177256,29,2,244,1712653177227,1712653177227,0,1,93,1712653177256,1712653177256,0,1,151,93,122.0,41.012193308819754,151,93,93.0,0.0,93,151,151.0,0.0,151,29,29.0,0.0,29,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"zoomus.service-now.com","","","",""
3045,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",38862,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653556370,1712653556370,0,1,106,1712653556370,1712653556370,0,1,106,0,0,0,0,0,106,106.0,0.0,106,106,106.0,0.0,106,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"content-signature-2.cdn.mozilla.net","","","",""
3046,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",39436,"149.96.145.29","00:0c:29:6d:3c:ad","00:0c:29",443,6,4,0,0,1712653177242,1712653187383,10141,110,131144,1712653177242,1712653187281,10039,36,19820,1712653177344,1712653187383,10039,74,111324,54,1192.218181818182,2162.9217470981375,13086,60,550.5555555555555,1358.65682504964,7354,54,1504.3783783783776,2407.9939966173665,13086,0,93.03669724770639,619.7091600785703,6357,0,286.82857142857137,1078.6177561423447,6357,0,137.52054794520546,755.3517044983644,6358,2,0,0,0,109,46,1,1,1,0,0,0,35,15,0,1,1,0,0,0,74,31,1,0,"TLS","Web",0,6,"support.zoom.com","579ccef312d18482fc42e2b822ca2430","5d79edf64e03689ff559a54e9d9487bc","",""
3047,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",45825,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653556925,1712653556925,0,1,108,1712653556925,1712653556925,0,1,108,0,0,0,0,0,108,108.0,0.0,108,108,108.0,0.0,108,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"firefox.settings.services.mozilla.com","","","",""
