event at 1712306391.229672, code 00, type 00, val 02
event at 1712306391.229672, code 01, type 01, val -3
event at 1712306391.229672, code 00, type 00, val 00
event at 1712306391.237623, code 00, type 00, val 02
event at 1712306391.237623, code 01, type 01, val -2
event at 1712306391.237623, code 00, type 00, val 00
event at 1712306391.245628, code 00, type 00, val 02
event at 1712306391.245628, code 01, type 01, val -2
event at 1712306391.245628, code 00, type 00, val 00
event at 1712306391.253628, code 00, type 00, val 01
event at 1712306391.253628, code 01, type 01, val -2
event at 1712306391.253628, code 00, type 00, val 00
event at 1712306391.261745, code 00, type 00, val 02
event at 1712306391.261745, code 01, type 01, val -2
event at 1712306391.261745, code 00, type 00, val 00
event at 1712306391.269629, code 00, type 00, val 01
event at 1712306391.269629, code 01, type 01, val -2
event at 1712306391.269629, code 00, type 00, val 00
event at 1712306391.277630, code 00, type 00, val 02
event at 1712306391.277630, code 01, type 01, val -1
event at 1712306391.277630, code 00, type 00, val 00
event at 1712306391.285626, code 00, type 00, val 01
event at 1712306391.285626, code 01, type 01, val -1
event at 1712306391.285626, code 00, type 00, val 00
event at 1712306391.293624, code 00, type 00, val 02
event at 1712306391.293624, code 01, type 01, val -1
event at 1712306391.293624, code 00, type 00, val 00
event at 1712306391.301631, code 00, type 00, val 01
event at 1712306391.301631, code 01, type 01, val -1
event at 1712306391.301631, code 00, type 00, val 00
event at 1712306391.309622, code 00, type 00, val 02
event at 1712306391.309622, code 01, type 01, val -2
event at 1712306391.309622, code 00, type 00, val 00
event at 1712306391.317628, code 00, type 00, val 01
event at 1712306391.317628, code 01, type 01, val -1
event at 1712306391.317628, code 00, type 00, val 00
event at 1712306391.325659, code 00, type 00, val 01
event at 1712306391.325659, code 01, type 01, val -1
event at 1712306391.325659, code 00, type 00, val 00
event at 1712306391.333670, code 01, type 01, val -1
event at 1712306391.333670, code 00, type 00, val 00
event at 1712306391.341629, code 00, type 00, val 01
event at 1712306391.341629, code 01, type 01, val -2
event at 1712306391.341629, code 00, type 00, val 00
event at 1712306391.357663, code 00, type 00, val 02
event at 1712306391.357663, code 01, type 01, val -1
event at 1712306391.357663, code 00, type 00, val 00
event at 1712306391.381661, code 00, type 00, val 01
event at 1712306391.381661, code 01, type 01, val -1
event at 1712306391.381661, code 00, type 00, val 00
event at 1712306391.389669, code 00, type 00, val 01
event at 1712306391.389669, code 01, type 01, val -1
event at 1712306391.389669, code 00, type 00, val 00
event at 1712306391.405623, code 00, type 00, val 01
event at 1712306391.405623, code 01, type 01, val -1
event at 1712306391.405623, code 00, type 00, val 00
event at 1712306391.413629, code 00, type 00, val 02
event at 1712306391.413629, code 01, type 01, val -1
event at 1712306391.413629, code 00, type 00, val 00
event at 1712306391.421629, code 00, type 00, val 02
event at 1712306391.421629, code 01, type 01, val -2
event at 1712306391.421629, code 00, type 00, val 00
event at 1712306391.429630, code 00, type 00, val 02
event at 1712306391.429630, code 01, type 01, val -1
event at 1712306391.429630, code 00, type 00, val 00
event at 1712306391.437632, code 00, type 00, val 02
event at 1712306391.437632, code 01, type 01, val -1
event at 1712306391.437632, code 00, type 00, val 00
event at 1712306391.445628, code 00, type 00, val 02
event at 1712306391.445628, code 01, type 01, val -1
event at 1712306391.445628, code 00, type 00, val 00
event at 1712306391.453670, code 00, type 00, val 01
event at 1712306391.453670, code 01, type 01, val -1
event at 1712306391.453670, code 00, type 00, val 00
event at 1712306391.461672, code 00, type 00, val 02
event at 1712306391.461672, code 01, type 01, val -1
event at 1712306391.461672, code 00, type 00, val 00
event at 1712306391.469622, code 00, type 00, val 01
event at 1712306391.469622, code 01, type 01, val -1
event at 1712306391.469622, code 00, type 00, val 00
event at 1712306391.477631, code 00, type 00, val 01
event at 1712306391.477631, code 01, type 01, val -1
event at 1712306391.477631, code 00, type 00, val 00
event at 1712306391.485629, code 00, type 00, val 01
event at 1712306391.485629, code 00, type 00, val 00
event at 1712306391.493677, code 00, type 00, val 03
event at 1712306391.493677, code 01, type 01, val -1
event at 1712306391.493677, code 00, type 00, val 00
event at 1712306391.501632, code 00, type 00, val 01
event at 1712306391.501632, code 01, type 01, val -1
event at 1712306391.501632, code 00, type 00, val 00
event at 1712306391.509660, code 00, type 00, val 02
event at 1712306391.509660, code 01, type 01, val -1
event at 1712306391.509660, code 00, type 00, val 00
event at 1712306391.517668, code 00, type 00, val 01
event at 1712306391.517668, code 00, type 00, val 00
event at 1712306391.525732, code 00, type 00, val 03
event at 1712306391.525732, code 01, type 01, val -1
event at 1712306391.525732, code 00, type 00, val 00
event at 1712306391.533635, code 00, type 00, val 02
event at 1712306391.533635, code 01, type 01, val -1
event at 1712306391.533635, code 00, type 00, val 00
event at 1712306391.541632, code 00, type 00, val 01
event at 1712306391.541632, code 01, type 01, val -1
event at 1712306391.541632, code 00, type 00, val 00
event at 1712306391.549631, code 00, type 00, val 01
event at 1712306391.549631, code 00, type 00, val 00
event at 1712306391.557631, code 00, type 00, val 01
event at 1712306391.557631, code 00, type 00, val 00
event at 1712306391.565648, code 00, type 00, val 02
event at 1712306391.565648, code 01, type 01, val -1
event at 1712306391.565648, code 00, type 00, val 00
event at 1712306391.581620, code 00, type 00, val 01
event at 1712306391.581620, code 00, type 00, val 00
event at 1712306391.589631, code 00, type 00, val 01
event at 1712306391.589631, code 00, type 00, val 00
event at 1712306391.605662, code 00, type 00, val 02
event at 1712306391.605662, code 01, type 01, val -1
event at 1712306391.605662, code 00, type 00, val 00
event at 1712306391.613673, code 00, type 00, val 01
event at 1712306391.613673, code 01, type 01, val -1
event at 1712306391.613673, code 00, type 00, val 00
event at 1712306391.621642, code 00, type 00, val 01
event at 1712306391.621642, code 00, type 00, val 00
event at 1712306391.629748, code 00, type 00, val 01
event at 1712306391.629748, code 00, type 00, val 00
event at 1712306391.637634, code 00, type 00, val 03
event at 1712306391.637634, code 01, type 01, val -1
event at 1712306391.637634, code 00, type 00, val 00
event at 1712306391.653621, code 00, type 00, val 01
event at 1712306391.653621, code 00, type 00, val 00
event at 1712306391.661629, code 00, type 00, val 01
event at 1712306391.661629, code 00, type 00, val 00
event at 1712306391.669630, code 00, type 00, val 01
event at 1712306391.669630, code 00, type 00, val 00
event at 1712306393.533702, code 04, type 04, val 90001
event at 1712306393.533702, code 272, type 272, val 01
event at 1712306393.533702, code 00, type 00, val 00
event at 1712306393.645767, code 04, type 04, val 90001
event at 1712306393.645767, code 272, type 272, val 00
event at 1712306393.645767, code 00, type 00, val 00
event at 1712306395.461779, code 00, type 00, val -1
event at 1712306395.461779, code 00, type 00, val 00
event at 1712306395.477734, code 00, type 00, val -1
event at 1712306395.477734, code 00, type 00, val 00
event at 1712306395.485731, code 00, type 00, val -1
event at 1712306395.485731, code 00, type 00, val 00
event at 1712306395.493709, code 00, type 00, val -1
event at 1712306395.493709, code 00, type 00, val 00
event at 1712306395.501734, code 00, type 00, val -1
event at 1712306395.501734, code 00, type 00, val 00
event at 1712306395.509713, code 00, type 00, val -1
event at 1712306395.509713, code 00, type 00, val 00
event at 1712306395.525693, code 00, type 00, val -1
event at 1712306395.525693, code 00, type 00, val 00
event at 1712306395.541662, code 00, type 00, val -1
event at 1712306395.541662, code 00, type 00, val 00
event at 1712306395.549737, code 00, type 00, val -2
event at 1712306395.549737, code 01, type 01, val 01
event at 1712306395.549737, code 00, type 00, val 00
event at 1712306395.557710, code 00, type 00, val -1
event at 1712306395.557710, code 00, type 00, val 00
event at 1712306395.565780, code 00, type 00, val -1
event at 1712306395.565780, code 00, type 00, val 00
event at 1712306395.573708, code 00, type 00, val -2
event at 1712306395.573708, code 00, type 00, val 00
event at 1712306395.581700, code 00, type 00, val -1
event at 1712306395.581700, code 00, type 00, val 00
event at 1712306395.589667, code 00, type 00, val -2
event at 1712306395.589667, code 01, type 01, val 01
event at 1712306395.589667, code 00, type 00, val 00
event at 1712306395.597663, code 00, type 00, val -2
event at 1712306395.597663, code 01, type 01, val 01
event at 1712306395.597663, code 00, type 00, val 00
event at 1712306395.605664, code 00, type 00, val -1
event at 1712306395.605664, code 00, type 00, val 00
event at 1712306395.613701, code 00, type 00, val -2
event at 1712306395.613701, code 00, type 00, val 00
event at 1712306395.621691, code 00, type 00, val -3
event at 1712306395.621691, code 00, type 00, val 00
event at 1712306395.629786, code 00, type 00, val -3
event at 1712306395.629786, code 00, type 00, val 00
event at 1712306395.637663, code 00, type 00, val -2
event at 1712306395.637663, code 00, type 00, val 00
event at 1712306395.645702, code 00, type 00, val -3
event at 1712306395.645702, code 00, type 00, val 00
event at 1712306395.653777, code 00, type 00, val -2
event at 1712306395.653777, code 00, type 00, val 00
event at 1712306395.661696, code 00, type 00, val -4
event at 1712306395.661696, code 00, type 00, val 00
event at 1712306395.669664, code 00, type 00, val -4
event at 1712306395.669664, code 00, type 00, val 00
event at 1712306395.677663, code 00, type 00, val -4
event at 1712306395.677663, code 00, type 00, val 00
event at 1712306395.685777, code 00, type 00, val -4
event at 1712306395.685777, code 00, type 00, val 00
event at 1712306395.693727, code 00, type 00, val -5
event at 1712306395.693727, code 00, type 00, val 00
event at 1712306395.701738, code 00, type 00, val -6
event at 1712306395.701738, code 01, type 01, val 01
event at 1712306395.701738, code 00, type 00, val 00
event at 1712306395.709729, code 00, type 00, val -4
event at 1712306395.709729, code 00, type 00, val 00
event at 1712306395.717692, code 00, type 00, val -5
event at 1712306395.717692, code 00, type 00, val 00
event at 1712306395.725671, code 00, type 00, val -5
event at 1712306395.725671, code 01, type 01, val 01
event at 1712306395.725671, code 00, type 00, val 00
event at 1712306395.733670, code 00, type 00, val -5
event at 1712306395.733670, code 01, type 01, val 01
event at 1712306395.733670, code 00, type 00, val 00
event at 1712306395.741663, code 00, type 00, val -3
event at 1712306395.741663, code 00, type 00, val 00
event at 1712306395.749717, code 00, type 00, val -6
event at 1712306395.749717, code 01, type 01, val 01
event at 1712306395.749717, code 00, type 00, val 00
event at 1712306395.757681, code 00, type 00, val -3
event at 1712306395.757681, code 00, type 00, val 00
event at 1712306395.765666, code 00, type 00, val -5
event at 1712306395.765666, code 01, type 01, val 01
event at 1712306395.765666, code 00, type 00, val 00
event at 1712306395.773654, code 00, type 00, val -4
event at 1712306395.773654, code 01, type 01, val 01
event at 1712306395.773654, code 00, type 00, val 00
event at 1712306395.781697, code 00, type 00, val -3
event at 1712306395.781697, code 00, type 00, val 00
event at 1712306395.789664, code 00, type 00, val -5
event at 1712306395.789664, code 01, type 01, val 01
event at 1712306395.789664, code 00, type 00, val 00
event at 1712306395.797654, code 00, type 00, val -2
event at 1712306395.797654, code 00, type 00, val 00
event at 1712306395.805704, code 00, type 00, val -3
event at 1712306395.805704, code 00, type 00, val 00
event at 1712306395.813785, code 00, type 00, val -3
event at 1712306395.813785, code 00, type 00, val 00
event at 1712306395.821713, code 00, type 00, val -4
event at 1712306395.821713, code 00, type 00, val 00
event at 1712306395.829726, code 00, type 00, val -4
event at 1712306395.829726, code 00, type 00, val 00
event at 1712306395.837667, code 00, type 00, val -5
event at 1712306395.837667, code 01, type 01, val 01
event at 1712306395.837667, code 00, type 00, val 00
event at 1712306395.845667, code 00, type 00, val -3
event at 1712306395.845667, code 01, type 01, val 01
event at 1712306395.845667, code 00, type 00, val 00
event at 1712306395.853660, code 00, type 00, val -4
event at 1712306395.853660, code 00, type 00, val 00
event at 1712306395.861664, code 00, type 00, val -5
event at 1712306395.861664, code 00, type 00, val 00
event at 1712306395.869658, code 00, type 00, val -4
event at 1712306395.869658, code 00, type 00, val 00
event at 1712306395.877791, code 00, type 00, val -5
event at 1712306395.877791, code 00, type 00, val 00
event at 1712306395.885669, code 00, type 00, val -4
event at 1712306395.885669, code 00, type 00, val 00
event at 1712306395.893663, code 00, type 00, val -4
event at 1712306395.893663, code 00, type 00, val 00
event at 1712306395.901657, code 00, type 00, val -3
event at 1712306395.901657, code 00, type 00, val 00
event at 1712306395.909698, code 00, type 00, val -4
event at 1712306395.909698, code 00, type 00, val 00
event at 1712306395.917708, code 00, type 00, val -3
event at 1712306395.917708, code 00, type 00, val 00
event at 1712306395.925664, code 00, type 00, val -3
event at 1712306395.925664, code 00, type 00, val 00
event at 1712306395.933657, code 00, type 00, val -4
event at 1712306395.933657, code 01, type 01, val 01
event at 1712306395.933657, code 00, type 00, val 00
event at 1712306395.941762, code 00, type 00, val -2
event at 1712306395.941762, code 00, type 00, val 00
event at 1712306395.949705, code 00, type 00, val -3
event at 1712306395.949705, code 00, type 00, val 00
event at 1712306395.957664, code 00, type 00, val -3
event at 1712306395.957664, code 00, type 00, val 00
event at 1712306395.965661, code 00, type 00, val -3
event at 1712306395.965661, code 00, type 00, val 00
event at 1712306395.973704, code 00, type 00, val -4
event at 1712306395.973704, code 00, type 00, val 00
event at 1712306395.981787, code 00, type 00, val -4
event at 1712306395.981787, code 00, type 00, val 00
event at 1712306395.989667, code 00, type 00, val -4
event at 1712306395.989667, code 00, type 00, val 00
event at 1712306395.997665, code 00, type 00, val -5
event at 1712306395.997665, code 00, type 00, val 00
event at 1712306396.005686, code 00, type 00, val -5
event at 1712306396.005686, code 00, type 00, val 00
event at 1712306396.013760, code 00, type 00, val -5
event at 1712306396.013760, code 00, type 00, val 00
event at 1712306396.021687, code 00, type 00, val -5
event at 1712306396.021687, code 00, type 00, val 00
event at 1712306396.029674, code 00, type 00, val -6
event at 1712306396.029674, code 00, type 00, val 00
event at 1712306396.037666, code 00, type 00, val -5
event at 1712306396.037666, code 00, type 00, val 00
event at 1712306396.045652, code 00, type 00, val -5
event at 1712306396.045652, code 00, type 00, val 00
event at 1712306396.053643, code 00, type 00, val -5
event at 1712306396.053643, code 00, type 00, val 00
event at 1712306396.061644, code 00, type 00, val -5
event at 1712306396.061644, code 00, type 00, val 00
event at 1712306396.069707, code 00, type 00, val -5
event at 1712306396.069707, code 00, type 00, val 00
event at 1712306396.077758, code 00, type 00, val -4
event at 1712306396.077758, code 00, type 00, val 00
event at 1712306396.085679, code 00, type 00, val -5
event at 1712306396.085679, code 00, type 00, val 00
event at 1712306396.093644, code 00, type 00, val -4
event at 1712306396.093644, code 00, type 00, val 00
event at 1712306396.101642, code 00, type 00, val -4
event at 1712306396.101642, code 00, type 00, val 00
event at 1712306396.109706, code 00, type 00, val -4
event at 1712306396.109706, code 00, type 00, val 00
event at 1712306396.117798, code 00, type 00, val -4
event at 1712306396.117798, code 00, type 00, val 00
event at 1712306396.125667, code 00, type 00, val -4
event at 1712306396.125667, code 00, type 00, val 00
event at 1712306396.133663, code 00, type 00, val -3
event at 1712306396.133663, code 00, type 00, val 00
event at 1712306396.141748, code 00, type 00, val -4
event at 1712306396.141748, code 00, type 00, val 00
event at 1712306396.149743, code 00, type 00, val -4
event at 1712306396.149743, code 00, type 00, val 00
event at 1712306396.157701, code 00, type 00, val -4
event at 1712306396.157701, code 00, type 00, val 00
event at 1712306396.165739, code 00, type 00, val -4
event at 1712306396.165739, code 00, type 00, val 00
event at 1712306396.173681, code 00, type 00, val -4
event at 1712306396.173681, code 00, type 00, val 00
event at 1712306396.181673, code 00, type 00, val -5
event at 1712306396.181673, code 00, type 00, val 00
event at 1712306396.189676, code 00, type 00, val -4
event at 1712306396.189676, code 00, type 00, val 00
event at 1712306396.197682, code 00, type 00, val -5
event at 1712306396.197682, code 00, type 00, val 00
event at 1712306396.205679, code 00, type 00, val -4
event at 1712306396.205679, code 00, type 00, val 00
event at 1712306396.213676, code 00, type 00, val -5
event at 1712306396.213676, code 00, type 00, val 00
event at 1712306396.221676, code 00, type 00, val -4
event at 1712306396.221676, code 00, type 00, val 00
event at 1712306396.229752, code 00, type 00, val -4
event at 1712306396.229752, code 00, type 00, val 00
event at 1712306396.237717, code 00, type 00, val -3
event at 1712306396.237717, code 00, type 00, val 00
event at 1712306396.245684, code 00, type 00, val -4
event at 1712306396.245684, code 00, type 00, val 00
event at 1712306396.253672, code 00, type 00, val -4
event at 1712306396.253672, code 00, type 00, val 00
event at 1712306396.261683, code 00, type 00, val -4
event at 1712306396.261683, code 00, type 00, val 00
event at 1712306396.269650, code 00, type 00, val -4
event at 1712306396.269650, code 00, type 00, val 00
event at 1712306396.277675, code 00, type 00, val -4
event at 1712306396.277675, code 00, type 00, val 00
event at 1712306396.285683, code 00, type 00, val -5
event at 1712306396.285683, code 00, type 00, val 00
event at 1712306396.293681, code 00, type 00, val -4
event at 1712306396.293681, code 00, type 00, val 00
event at 1712306396.301649, code 00, type 00, val -5
event at 1712306396.301649, code 00, type 00, val 00
event at 1712306396.309684, code 00, type 00, val -4
event at 1712306396.309684, code 00, type 00, val 00
event at 1712306396.317683, code 00, type 00, val -5
event at 1712306396.317683, code 00, type 00, val 00
event at 1712306396.325686, code 00, type 00, val -4
event at 1712306396.325686, code 00, type 00, val 00
event at 1712306396.333647, code 00, type 00, val -5
event at 1712306396.333647, code 00, type 00, val 00
event at 1712306396.341685, code 00, type 00, val -4
event at 1712306396.341685, code 00, type 00, val 00
event at 1712306396.349679, code 00, type 00, val -5
event at 1712306396.349679, code 00, type 00, val 00
event at 1712306396.357763, code 00, type 00, val -4
event at 1712306396.357763, code 00, type 00, val 00
event at 1712306396.365763, code 00, type 00, val -5
event at 1712306396.365763, code 00, type 00, val 00
event at 1712306396.373718, code 00, type 00, val -4
event at 1712306396.373718, code 00, type 00, val 00
event at 1712306396.381706, code 00, type 00, val -5
event at 1712306396.381706, code 00, type 00, val 00
event at 1712306396.389712, code 00, type 00, val -4
event at 1712306396.389712, code 00, type 00, val 00
event at 1712306396.397792, code 00, type 00, val -4
event at 1712306396.397792, code 00, type 00, val 00
event at 1712306396.405670, code 00, type 00, val -3
event at 1712306396.405670, code 00, type 00, val 00
event at 1712306396.413708, code 00, type 00, val -3
event at 1712306396.413708, code 00, type 00, val 00
event at 1712306396.421777, code 00, type 00, val -3
event at 1712306396.421777, code 00, type 00, val 00
event at 1712306396.429702, code 00, type 00, val -3
event at 1712306396.429702, code 00, type 00, val 00
event at 1712306396.437670, code 00, type 00, val -4
event at 1712306396.437670, code 00, type 00, val 00
event at 1712306396.445665, code 00, type 00, val -4
event at 1712306396.445665, code 00, type 00, val 00
event at 1712306396.453712, code 00, type 00, val -5
event at 1712306396.453712, code 00, type 00, val 00
event at 1712306396.461792, code 00, type 00, val -4
event at 1712306396.461792, code 00, type 00, val 00
event at 1712306396.469670, code 00, type 00, val -5
event at 1712306396.469670, code 00, type 00, val 00
event at 1712306396.477683, code 00, type 00, val -4
event at 1712306396.477683, code 00, type 00, val 00
event at 1712306396.485783, code 00, type 00, val -5
event at 1712306396.485783, code 00, type 00, val 00
event at 1712306396.493790, code 00, type 00, val -4
event at 1712306396.493790, code 00, type 00, val 00
event at 1712306396.501715, code 00, type 00, val -4
event at 1712306396.501715, code 00, type 00, val 00
event at 1712306396.509712, code 00, type 00, val -3
event at 1712306396.509712, code 00, type 00, val 00
event at 1712306396.517712, code 00, type 00, val -3
event at 1712306396.517712, code 00, type 00, val 00
event at 1712306396.525800, code 00, type 00, val -3
event at 1712306396.525800, code 00, type 00, val 00
event at 1712306396.533728, code 00, type 00, val -3
event at 1712306396.533728, code 00, type 00, val 00
event at 1712306396.541714, code 00, type 00, val -4
event at 1712306396.541714, code 00, type 00, val 00
event at 1712306396.549716, code 00, type 00, val -4
event at 1712306396.549716, code 00, type 00, val 00
event at 1712306396.557703, code 00, type 00, val -4
event at 1712306396.557703, code 00, type 00, val 00
event at 1712306396.565795, code 00, type 00, val -4
event at 1712306396.565795, code 00, type 00, val 00
event at 1712306396.573714, code 00, type 00, val -4
event at 1712306396.573714, code 00, type 00, val 00
event at 1712306396.581716, code 00, type 00, val -5
event at 1712306396.581716, code 00, type 00, val 00
event at 1712306396.589789, code 00, type 00, val -4
event at 1712306396.589789, code 00, type 00, val 00
event at 1712306396.597800, code 00, type 00, val -4
event at 1712306396.597800, code 00, type 00, val 00
event at 1712306396.605712, code 00, type 00, val -3
event at 1712306396.605712, code 00, type 00, val 00
event at 1712306396.613670, code 00, type 00, val -4
event at 1712306396.613670, code 00, type 00, val 00
event at 1712306396.621708, code 00, type 00, val -4
event at 1712306396.621708, code 00, type 00, val 00
event at 1712306396.629710, code 00, type 00, val -5
event at 1712306396.629710, code 00, type 00, val 00
event at 1712306396.637720, code 00, type 00, val -4
event at 1712306396.637720, code 00, type 00, val 00
event at 1712306396.645713, code 00, type 00, val -4
event at 1712306396.645713, code 00, type 00, val 00
event at 1712306396.653714, code 00, type 00, val -4
event at 1712306396.653714, code 00, type 00, val 00
event at 1712306396.661770, code 00, type 00, val -4
event at 1712306396.661770, code 00, type 00, val 00
event at 1712306396.669785, code 00, type 00, val -4
event at 1712306396.669785, code 00, type 00, val 00
event at 1712306396.677665, code 00, type 00, val -3
event at 1712306396.677665, code 00, type 00, val 00
event at 1712306396.685715, code 00, type 00, val -3
event at 1712306396.685715, code 00, type 00, val 00
event at 1712306396.693707, code 00, type 00, val -4
event at 1712306396.693707, code 00, type 00, val 00
event at 1712306396.701789, code 00, type 00, val -4
event at 1712306396.701789, code 00, type 00, val 00
event at 1712306396.709713, code 00, type 00, val -4
event at 1712306396.709713, code 00, type 00, val 00
event at 1712306396.717663, code 00, type 00, val -4
event at 1712306396.717663, code 00, type 00, val 00
event at 1712306396.725661, code 00, type 00, val -4
event at 1712306396.725661, code 00, type 00, val 00
event at 1712306396.733671, code 00, type 00, val -6
event at 1712306396.733671, code 01, type 01, val 01
event at 1712306396.733671, code 00, type 00, val 00
event at 1712306396.741669, code 00, type 00, val -4
event at 1712306396.741669, code 01, type 01, val 01
event at 1712306396.741669, code 00, type 00, val 00
event at 1712306396.749720, code 00, type 00, val -4
event at 1712306396.749720, code 01, type 01, val 01
event at 1712306396.749720, code 00, type 00, val 00
event at 1712306396.757713, code 00, type 00, val -3
event at 1712306396.757713, code 01, type 01, val 01
event at 1712306396.757713, code 00, type 00, val 00
event at 1712306396.765791, code 00, type 00, val -3
event at 1712306396.765791, code 01, type 01, val 01
event at 1712306396.765791, code 00, type 00, val 00
event at 1712306396.773801, code 00, type 00, val -2
event at 1712306396.773801, code 00, type 00, val 00
event at 1712306396.781720, code 00, type 00, val -3
event at 1712306396.781720, code 00, type 00, val 00
event at 1712306396.789713, code 00, type 00, val -4
event at 1712306396.789713, code 01, type 01, val 01
event at 1712306396.789713, code 00, type 00, val 00
event at 1712306396.797760, code 00, type 00, val -2
event at 1712306396.797760, code 00, type 00, val 00
event at 1712306396.805802, code 00, type 00, val -3
event at 1712306396.805802, code 00, type 00, val 00
event at 1712306396.813711, code 00, type 00, val -3
event at 1712306396.813711, code 00, type 00, val 00
event at 1712306396.821718, code 00, type 00, val -2
event at 1712306396.821718, code 00, type 00, val 00
event at 1712306396.829789, code 00, type 00, val -2
event at 1712306396.829789, code 00, type 00, val 00
event at 1712306396.837663, code 00, type 00, val -3
event at 1712306396.837663, code 00, type 00, val 00
event at 1712306396.845772, code 00, type 00, val -2
event at 1712306396.845772, code 00, type 00, val 00
event at 1712306396.853672, code 00, type 00, val -3
event at 1712306396.853672, code 00, type 00, val 00
event at 1712306396.861715, code 00, type 00, val -3
event at 1712306396.861715, code 00, type 00, val 00
event at 1712306396.869793, code 00, type 00, val -2
event at 1712306396.869793, code 00, type 00, val 00
event at 1712306396.877715, code 00, type 00, val -2
event at 1712306396.877715, code 00, type 00, val 00
event at 1712306396.885675, code 00, type 00, val -3
event at 1712306396.885675, code 00, type 00, val 00
event at 1712306396.893673, code 00, type 00, val -3
event at 1712306396.893673, code 00, type 00, val 00
event at 1712306396.901715, code 00, type 00, val -3
event at 1712306396.901715, code 00, type 00, val 00
event at 1712306396.909755, code 00, type 00, val -3
event at 1712306396.909755, code 00, type 00, val 00
event at 1712306396.917723, code 00, type 00, val -3
event at 1712306396.917723, code 00, type 00, val 00
event at 1712306396.925743, code 00, type 00, val -4
event at 1712306396.925743, code 00, type 00, val 00
event at 1712306396.933714, code 00, type 00, val -3
event at 1712306396.933714, code 00, type 00, val 00
event at 1712306396.941682, code 00, type 00, val -3
event at 1712306396.941682, code 00, type 00, val 00
event at 1712306396.949719, code 00, type 00, val -3
event at 1712306396.949719, code 00, type 00, val 00
event at 1712306396.957681, code 00, type 00, val -4
event at 1712306396.957681, code 00, type 00, val 00
event at 1712306396.965675, code 00, type 00, val -3
event at 1712306396.965675, code 00, type 00, val 00
event at 1712306396.973673, code 00, type 00, val -3
event at 1712306396.973673, code 00, type 00, val 00
event at 1712306396.981796, code 00, type 00, val -3
event at 1712306396.981796, code 00, type 00, val 00
event at 1712306396.989802, code 00, type 00, val -3
event at 1712306396.989802, code 00, type 00, val 00
event at 1712306396.997720, code 00, type 00, val -3
event at 1712306396.997720, code 00, type 00, val 00
event at 1712306397.005713, code 00, type 00, val -3
event at 1712306397.005713, code 00, type 00, val 00
event at 1712306397.013691, code 00, type 00, val -2
event at 1712306397.013691, code 00, type 00, val 00
event at 1712306397.021796, code 00, type 00, val -2
event at 1712306397.021796, code 00, type 00, val 00
event at 1712306397.029676, code 00, type 00, val -2
event at 1712306397.029676, code 00, type 00, val 00
event at 1712306397.037652, code 00, type 00, val -3
event at 1712306397.037652, code 00, type 00, val 00
event at 1712306397.045658, code 00, type 00, val -2
event at 1712306397.045658, code 00, type 00, val 00
event at 1712306397.053701, code 00, type 00, val -3
event at 1712306397.053701, code 00, type 00, val 00
event at 1712306397.061665, code 00, type 00, val -3
event at 1712306397.061665, code 00, type 00, val 00
event at 1712306397.069652, code 00, type 00, val -3
event at 1712306397.069652, code 00, type 00, val 00
event at 1712306397.077649, code 00, type 00, val -2
event at 1712306397.077649, code 00, type 00, val 00
event at 1712306397.085686, code 00, type 00, val -2
event at 1712306397.085686, code 00, type 00, val 00
event at 1712306397.093654, code 00, type 00, val -1
event at 1712306397.093654, code 00, type 00, val 00
event at 1712306397.101653, code 00, type 00, val -1
event at 1712306397.101653, code 00, type 00, val 00
event at 1712306397.117657, code 00, type 00, val -1
event at 1712306397.117657, code 00, type 00, val 00
event at 1712306397.141656, code 00, type 00, val -3
event at 1712306397.141656, code 01, type 01, val -1
event at 1712306397.141656, code 00, type 00, val 00
event at 1712306397.157744, code 00, type 00, val -1
event at 1712306397.157744, code 00, type 00, val 00
event at 1712306397.165712, code 00, type 00, val -1
event at 1712306397.165712, code 00, type 00, val 00
event at 1712306397.173719, code 00, type 00, val -2
event at 1712306397.173719, code 01, type 01, val -1
event at 1712306397.173719, code 00, type 00, val 00
event at 1712306397.901731, code 04, type 04, val 90001
event at 1712306397.901731, code 272, type 272, val 01
event at 1712306397.901731, code 00, type 00, val 00
event at 1712306398.061759, code 04, type 04, val 90001
event at 1712306398.061759, code 272, type 272, val 00
event at 1712306398.061759, code 00, type 00, val 00
event at 1712306401.381686, code 00, type 00, val 01
event at 1712306401.381686, code 01, type 01, val -2
event at 1712306401.381686, code 00, type 00, val 00
event at 1712306401.397686, code 00, type 00, val 01
event at 1712306401.397686, code 00, type 00, val 00
event at 1712306401.405686, code 00, type 00, val 01
event at 1712306401.405686, code 00, type 00, val 00
event at 1712306401.413686, code 00, type 00, val 01
event at 1712306401.413686, code 00, type 00, val 00
event at 1712306401.421687, code 00, type 00, val 01
event at 1712306401.421687, code 00, type 00, val 00
event at 1712306401.429686, code 00, type 00, val 02
event at 1712306401.429686, code 00, type 00, val 00
event at 1712306401.437687, code 00, type 00, val 01
event at 1712306401.437687, code 00, type 00, val 00
event at 1712306401.445686, code 00, type 00, val 01
event at 1712306401.445686, code 00, type 00, val 00
event at 1712306401.461689, code 00, type 00, val 01
event at 1712306401.461689, code 00, type 00, val 00
event at 1712306401.469687, code 00, type 00, val 01
event at 1712306401.469687, code 00, type 00, val 00
event at 1712306401.477693, code 00, type 00, val 02
event at 1712306401.477693, code 00, type 00, val 00
event at 1712306401.485704, code 00, type 00, val 01
