,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Binary,Protocol,Service,Application,Webpage,Action,Activity
30,30,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,49232,192.229.221.95,00:0c:29:6d:3c:ad,00:0c:29,80,6,4,0,0,1712306407822,1712306541985,134163,41,4674,1712306407822,1712306541985,134163,22,2170,1712306407841,1712306541958,134117,19,2504,54,114.0,180.2352629204396,791,60,98.63636363636364,122.8245149465752,478,54,131.78947368421052,232.3050147608547,791,0,3354.075,4699.300948490869,10242,0,6388.714285714286,4765.503448145402,10242,0,7450.944444444444,4558.541581435142,11096,2,0,0,0,40,5,0,2,1,0,0,0,21,2,0,1,1,0,0,0,19,3,0,1,HTTP.OCSP,Network,0,6,ocsp.digicert.com,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,application/ocsp-response,Normal,TCP,http,HTTP.OCSP,ocsp.digicert.com,Click on Firefox url bar,Network
31,31,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,58786,185.60.219.35,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306409417,1712306470002,60585,562,388585,1712306409417,1712306469830,60413,222,147254,1712306409438,1712306470002,60564,340,241331,71,691.4323843416375,574.7545518612393,1399,71,663.3063063063065,614.0999416471976,1399,76,709.7970588235296,547.6923403666868,1274,0,107.99465240641716,893.277409503059,14573,0,273.36199095022613,1413.0835738018986,14596,0,178.65486725663715,1149.1929411695546,14595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Facebook,SocialNetwork,0,6,www.facebook.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Facebook,www.facebook.com,Click on Firefox url bar,SocialNetwork
32,32,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,58550,185.60.219.3,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306425904,1712306596263,170359,47,21201,1712306425904,1712306596263,170359,24,2745,1712306425920,1712306596263,170343,23,18456,54,451.0851063829788,1074.7962967725402,5574,60,114.37500000000004,131.52774959316943,571,54,802.434782608696,1464.434046005082,5574,0,3703.456521739131,14006.738504823745,58141,0,7406.91304347826,19303.2967789844,58141,0,7742.863636363637,19689.39257399528,58143,2,0,0,0,45,21,1,2,1,0,0,0,22,9,1,1,1,0,0,0,23,12,0,1,TLS.Facebook,SocialNetwork,0,6,edge-chat.facebook.com,579ccef312d18482fc42e2b822ca2430,f4febc55ea12b31ae17cfb7e614afda8,,,Normal,TCP,https,TLS.Facebook,edge-chat.facebook.com,"Click on ""Log In"" button",SocialNetwork
33,33,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,58556,185.60.219.3,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306427681,1712306596136,168455,255,120905,1712306427681,1712306596136,168455,117,11716,1712306427697,1712306596136,168439,138,109189,54,474.1372549019607,1461.1555132301382,15514,60,100.13675213675216,104.54861152650028,896,54,791.22463768116,1930.876976421513,15514,0,663.2086614173227,2981.645453841687,15923,0,1452.198275862069,4289.868910979484,15923,0,1229.4817518248176,3980.657516819133,15931,2,0,0,0,254,136,0,2,1,0,0,0,116,48,0,1,1,0,0,0,138,88,0,1,TLS.Facebook,SocialNetwork,0,6,edge-chat.facebook.com,c279b0189edb9269da7bc43dea5e0c36,fcb2d4d0991292272fcb1e464eedfd43,,,Normal,TCP,https,TLS.Facebook,edge-chat.facebook.com,"Click on ""Log In"" button",SocialNetwork
34,34,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,58562,185.60.219.3,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306428062,1712306596134,168072,77,7641,1712306428062,1712306596133,168071,38,4477,1712306428076,1712306596134,168058,39,3164,54,99.23376623376625,123.01229036840778,896,60,117.8157894736842,164.86962175120956,896,54,81.12820512820514,55.81792745741306,288,0,2211.473684210527,5380.199529072464,15970,0,4542.45945945946,7030.162423422356,15970,0,4422.578947368422,6977.967549023174,15977,2,0,0,0,76,37,0,2,1,0,0,0,37,19,0,1,1,0,0,0,39,18,0,1,TLS.Facebook,SocialNetwork,0,6,edge-chat.facebook.com,c279b0189edb9269da7bc43dea5e0c36,fcb2d4d0991292272fcb1e464eedfd43,,,Normal,TCP,https,TLS.Facebook,edge-chat.facebook.com,"Click on ""Log In"" button",SocialNetwork
35,35,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,53248,185.60.219.2,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306428125,1712306428167,42,17,7431,1712306428125,1712306428167,42,8,2205,1712306428144,1712306428166,22,9,5226,78,437.11764705882354,530.0780464178059,1399,88,275.625,454.2569875238968,1399,78,580.6666666666666,576.322609308363,1274,0,2.625,5.619905100029122,19,0,6.000000000000001,8.621678104251709,22,0,2.7500000000000004,7.778174593052023,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Facebook,SocialNetwork,0,6,scontent.xx.fbcdn.net,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Facebook,scontent.xx.fbcdn.net,"Click on ""Log In"" button",SocialNetwork
36,36,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,34344,185.60.219.56,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306430041,1712306596262,166221,32,6354,1712306430041,1712306596262,166221,16,1849,1712306430058,1712306596262,166204,16,4505,54,198.5625,574.3830315525381,3298,60,115.5625,128.16602188827844,571,54,281.56250000000006,806.6616778427,3298,0,5361.967741935484,16689.39933707196,58862,0,11081.4,22999.058992551352,58862,0,11080.266666666668,23010.808818797268,58910,2,0,0,0,30,14,1,1,1,0,0,0,14,8,1,1,1,0,0,0,16,6,0,0,TLS.Facebook,SocialNetwork,0,6,web-chat-e2ee.facebook.com,579ccef312d18482fc42e2b822ca2430,f4febc55ea12b31ae17cfb7e614afda8,,,Normal,TCP,https,TLS.Facebook,web-chat-e2ee.facebook.com,"Click on ""Log In"" button",SocialNetwork
37,37,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,43780,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,6,4,0,0,1712306457064,1712306459200,2136,18,1655,1712306457064,1712306459199,2135,9,705,1712306457084,1712306459200,2116,9,950,54,91.94444444444444,57.73109287868471,242,60,78.33333333333333,24.114311103574988,119,54,105.55555555555556,78.0001780624748,242,0,125.6470588235294,486.5150230435426,2013,0,266.875,705.8438592007644,2013,1,264.5,725.1289540488643,2059,2,0,0,0,17,7,0,2,1,0,0,0,8,3,0,1,1,0,0,0,9,4,0,1,DNS,Network,0,6,incoming.telemetry.mozilla.org,,,,,Normal,TCP,domain,DNS,incoming.telemetry.mozilla.org,"Click on ""Open a new tab"" Firefox icon",Network
38,38,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,35584,216.58.214.164,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306461041,1712306461941,900,57,10987,1712306461041,1712306461899,858,22,3892,1712306461068,1712306461941,873,35,7095,68,192.75438596491225,266.8202498674873,1399,73,176.9090909090909,280.3839050286842,1399,68,202.7142857142857,261.6068639399667,1399,0,16.07142857142857,32.179528864203064,200,1,40.85714285714285,54.911096978921954,211,0,25.676470588235297,44.81187652927365,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,0,6,www.google.com,2a18e6bf307f97c5e27f0ab407dc65db,,,,Normal,UDP,https,QUIC.Google,www.google.com,Click on Firefox url bar,Web
39,39,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,56893,172.217.20.174,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306464516,1712306493847,29331,3084,3808244,1712306464516,1712306493823,29307,203,68407,1712306464532,1712306493847,29315,2881,3739837,68,1234.8391699092074,411.0353817570979,1399,71,336.9802955665025,436.01741677211135,1399,68,1298.1037834085366,326.6470774147495,1399,0,9.513785274083684,176.80983688118505,8178,0,145.08415841584156,682.7840198465002,8201,0,10.178819444444454,184.041988681312,8197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.YouTube,Media,0,6,youtube.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.YouTube,youtube.com,Click on Firefox url bar,Media
40,40,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,51352,142.250.75.238,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306464519,1712306464598,79,18,9263,1712306464519,1712306464598,79,9,1322,1712306464536,1712306464598,62,9,7941,54,514.611111111111,1593.8882586448,6860,60,146.88888888888886,169.49147798963554,571,54,882.3333333333333,2250.677231412803,6860,0,4.647058823529413,7.55762178590749,22,0,9.875,9.093757670590776,23,0,7.75,8.64787339672097,22,2,0,0,0,16,7,1,1,1,0,0,0,7,4,1,1,1,0,0,0,9,3,0,0,TLS.YouTube,Media,0,6,www.youtube.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.YouTube,www.youtube.com,Click on Firefox url bar,Media
41,41,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,40445,142.250.75.238,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306464604,1712306464687,83,17,11146,1712306464604,1712306464687,83,8,2138,1712306464621,1712306464684,63,9,9008,82,655.6470588235295,644.8066513669496,1399,82,267.25,457.8532984015107,1399,84,1000.8888888888888,602.6459251593021,1399,0,5.1875,6.949520367142853,18,0,11.857142857142858,9.82222940457972,22,0,7.875,15.282459600096164,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.YouTube,Media,0,6,www.youtube.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.YouTube,www.youtube.com,Click on Firefox url bar,Media
42,42,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,60363,172.217.20.163,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306465362,1712306465448,86,15,9007,1712306465362,1712306465420,58,7,1986,1712306465380,1712306465448,68,8,7021,69,600.4666666666668,608.7023512201612,1399,73,283.7142857142857,492.50167995845936,1399,69,877.625,587.3735578220826,1399,0,6.142857142857143,9.028647934019997,28,0,9.666666666666666,8.524474568362947,18,0,9.714285714285714,11.912378515844848,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,0,6,fonts.gstatic.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Google,fonts.gstatic.com,Click on Firefox url bar,Web
43,43,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,48009,142.250.27.84,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306465373,1712306474875,9502,26,15035,1712306465373,1712306474827,9454,10,2835,1712306465402,1712306474875,9473,16,12200,69,578.2692307692307,587.5343433497181,1399,73,283.5,437.479967795352,1399,69,762.5000000000001,605.2807613000764,1399,0,380.0800000000001,1848.7852750747809,9254,0,1050.4444444444443,3084.260085948942,9275,0,631.5333333333333,2392.6040764544946,9280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,0,6,accounts.google.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Google,accounts.google.com,Click on Firefox url bar,Web
44,44,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,39694,216.58.215.36,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306465636,1712306465963,327,32,11680,1712306465636,1712306465963,327,16,2116,1712306465654,1712306465963,309,16,9564,54,365.0,982.7702451940175,4344,60,132.25000000000003,141.69991766640752,571,54,597.75,1363.970991871406,4344,0,10.548387096774192,26.63060734027348,136,0,21.8,36.20220987729893,136,0,20.6,39.85115162343851,151,2,0,0,0,31,14,0,2,1,0,0,0,15,8,0,1,1,0,0,0,16,6,0,1,TLS.Google,Web,0,6,www.google.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.Google,www.google.com,Click on Firefox url bar,Web
45,45,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,42254,216.58.215.36,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306465901,1712306470319,4418,38,34340,1712306465901,1712306470173,4272,9,2377,1712306465920,1712306470319,4399,29,31963,67,903.684210526316,615.7672474134994,1399,73,264.1111111111111,432.280708696457,1399,67,1102.1724137931035,524.7556621191508,1399,0,119.4054054054054,666.3556132451375,4059,0,534.0,1436.235953555583,4087,0,157.10714285714286,788.5479547777212,4178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,0,6,www.google.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Google,www.google.com,Click on Firefox url bar,Web
46,46,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,51657,172.217.20.163,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306467458,1712306518053,50595,197,97016,1712306467458,1712306518027,50569,74,23996,1712306467476,1712306518053,50577,123,73020,68,492.4670050761419,535.786114401421,1399,73,324.27027027027026,403.979190339457,1399,68,593.6585365853659,579.7016449874188,1399,0,258.1377551020408,2064.650239555225,25104,0,692.7260273972602,3360.770807998739,25147,0,414.5655737704917,2611.6828999793806,25122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,0,6,fonts.gstatic.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Google,fonts.gstatic.com,Click on Firefox url bar,Web
47,47,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,58985,216.58.214.163,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306468306,1712306468443,137,14,8922,1712306468306,1712306468420,114,6,1900,1712306468323,1712306468443,120,8,7022,69,637.2857142857143,614.1444867044322,1399,73,316.66666666666663,530.9473294656134,1399,69,877.75,587.2898408306219,1399,0,10.53846153846154,11.46454959585842,35,0,22.8,23.868389137099303,56,0,17.142857142857142,21.744183677699283,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,0,6,www.gstatic.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Google,www.gstatic.com,Click on Firefox url bar,Web
48,48,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,33563,216.58.214.163,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306468562,1712306518840,50278,79,68055,1712306468562,1712306518798,50236,19,4196,1712306468580,1712306518840,50260,60,63859,69,861.4556962025312,612.1873937474465,1399,73,220.84210526315792,307.39085925068946,1399,69,1064.3166666666664,540.9507791659292,1399,0,644.5897435897436,3617.0308998960086,26938,0,2790.888888888888,7286.882758756949,26963,0,851.8644067796611,4149.859513441086,26957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,0,6,www.gstatic.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Google,www.gstatic.com,Click on Firefox url bar,Web
49,49,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,33992,142.250.75.234,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306469081,1712306469232,151,18,7138,1712306469081,1712306469232,151,9,1322,1712306469101,1712306469225,124,9,5816,54,396.55555555555554,1097.7251998469767,4735,60,146.88888888888886,169.49147798963554,571,54,646.2222222222222,1546.4956173376129,4735,0,8.882352941176471,14.920130499350435,46,0,18.875,20.38513113591795,53,0,15.5,19.086270308410555,46,2,0,0,0,16,7,1,2,1,0,0,0,7,4,1,1,1,0,0,0,9,3,0,1,TLS.GoogleServices,Web,0,6,jnn-pa.googleapis.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.GoogleServices,jnn-pa.googleapis.com,Click on Firefox url bar,Web
50,50,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,52830,142.250.75.234,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306469246,1712306469453,207,19,9834,1712306469246,1712306469453,207,10,2362,1712306469286,1712306469447,161,9,7472,82,517.5789473684209,580.1773019986097,1399,82,236.2,409.0609299901965,1399,84,830.2222222222223,600.1532674612748,1399,0,11.5,17.22942080211841,54,0,23.0,22.71012989835153,55,0,20.125,22.94986772448653,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.GoogleServices,Web,0,6,jnn-pa.googleapis.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.GoogleServices,jnn-pa.googleapis.com,Click on Firefox url bar,Web
51,51,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,56302,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,6,4,0,0,1712306472061,1712306474140,2079,14,1008,1712306472061,1712306474139,2078,7,504,1712306472083,1712306474140,2057,7,504,54,72.0,22.79676090352109,121,60,72.0,15.7797338380595,93,54,72.0,29.61418578992169,121,0,159.9230769230769,555.6535883591595,2009,0,346.33333333333337,819.5380812791232,2019,0,342.8333333333333,816.3159723211758,2009,2,0,0,0,13,5,0,2,1,0,0,0,6,2,0,1,1,0,0,0,7,3,0,1,DNS.YouTube,Network,0,6,consent.youtube.com,,,,,Normal,TCP,domain,DNS.YouTube,consent.youtube.com,"Click on ""Accept all"" Youtube cookies pop-up",Network
52,52,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,44154,142.250.178.142,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306472121,1712306472478,357,36,12380,1712306472121,1712306472478,357,17,2466,1712306472139,1712306472475,336,19,9914,54,343.8888888888889,823.5599649527749,4061,60,145.05882352941177,175.2781612852252,625,54,521.7894736842105,1104.8839848070209,4061,0,10.2,34.27810139570332,203,0,22.312500000000004,50.360988539410805,203,0,18.66666666666667,46.71062355547373,203,2,0,0,0,35,17,0,2,1,0,0,0,16,9,0,1,1,0,0,0,19,8,0,1,TLS.YouTube,Media,0,6,consent.youtube.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.YouTube,consent.youtube.com,"Click on ""Accept all"" Youtube cookies pop-up",Media
53,53,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,33901,142.250.178.142,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306472386,1712306472497,111,17,11651,1712306472386,1712306472479,93,7,1983,1712306472405,1712306472497,92,10,9668,69,685.3529411764707,631.7725007050076,1399,73,283.2857142857143,492.6762677072082,1399,69,966.8,577.9344061204332,1399,0,6.937499999999999,9.168560410446124,29,0,15.5,11.995832609702422,29,0,10.22222222222222,16.42237633366269,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.YouTube,Media,0,6,consent.youtube.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.YouTube,consent.youtube.com,"Click on ""Accept all"" Youtube cookies pop-up",Media
54,54,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,40001,142.250.179.98,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306474600,1712306474848,248,21,10512,1712306474600,1712306474805,205,9,2378,1712306474620,1712306474848,228,12,8134,69,500.5714285714285,552.1734846430578,1399,73,264.22222222222223,432.673022552186,1399,69,677.8333333333334,581.5694804630489,1399,0,12.4,22.483678290566345,95,0,25.625,38.10863231792578,117,0,20.727272727272727,33.34093852635498,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Advertisement,0,6,googleads.g.doubleclick.net,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Google,googleads.g.doubleclick.net,"Click on ""Accept all"" Youtube cookies pop-up",Advertisement
55,55,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,35168,173.194.141.136,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306474780,1712306475527,747,18,9017,1712306474780,1712306475405,625,9,2518,1712306474909,1712306475527,618,9,6499,54,500.94444444444446,1243.8459083788673,5256,60,279.77777777777777,464.54460974641006,1437,54,722.1111111111111,1720.9995964877828,5256,0,43.941176470588246,75.13942922014655,252,2,78.125,97.33951994363412,253,3,77.25,93.26268584717349,252,2,0,0,0,17,6,1,1,1,0,0,0,8,4,0,1,1,0,0,0,9,2,1,0,TLS.YouTube,Media,0,6,rr3---sn-q4fl6ndz.googlevideo.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.YouTube,rr3---sn-q4fl6ndz.googlevideo.com,"Click on ""Accept all"" Youtube cookies pop-up",Media
56,56,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,35180,173.194.141.136,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306474780,1712306475540,760,19,9085,1712306474780,1712306475540,760,10,2586,1712306474909,1712306475538,629,9,6499,54,478.1578947368421,1213.3791778499274,5256,60,258.6,445.82138924810585,1445,54,722.1111111111111,1720.9995964877828,5256,0,42.22222222222222,73.29597979149177,253,2,84.44444444444444,90.91907268432612,253,1,78.62499999999999,92.4877405003341,253,2,0,0,0,18,7,0,2,1,0,0,0,9,4,0,1,1,0,0,0,9,3,0,1,TLS.YouTube,Media,0,6,rr3---sn-q4fl6ndz.googlevideo.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.YouTube,rr3---sn-q4fl6ndz.googlevideo.com,"Click on ""Accept all"" Youtube cookies pop-up",Media
57,57,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,35198,173.194.141.136,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306476143,1712306476956,813,17,8957,1712306476143,1712306476820,677,8,2458,1712306476299,1712306476956,657,9,6499,54,526.8823529411765,1277.0993932713764,5256,60,307.25000000000006,488.7408749604875,1437,54,722.1111111111111,1720.9995964877828,5256,0,50.8125,88.47539676844254,272,0,96.71428571428572,123.70086807255946,302,0,82.125,107.25062437380691,272,2,0,0,0,16,6,1,1,1,0,0,0,7,4,0,1,1,0,0,0,9,2,1,0,TLS.YouTube,Media,0,6,rr3---sn-q4fl6ndz.googlevideo.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.YouTube,rr3---sn-q4fl6ndz.googlevideo.com,"Click on ""Accept all"" Youtube cookies pop-up",Media
58,58,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,55606,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,6,4,0,0,1712306476975,1712306479065,2090,14,1020,1712306476975,1712306479065,2090,7,510,1712306476993,1712306479065,2072,7,510,54,72.85714285714286,24.09869815461517,124,60,72.85714285714286,17.121415161804155,96,54,72.85714285714286,31.06674841599708,124,0,160.76923076923077,562.2954670879824,2032,0,348.3333333333333,825.3689276115662,2033,0,345.3333333333333,826.3494821603427,2032,2,0,0,0,13,5,0,2,1,0,0,0,6,2,0,1,1,0,0,0,7,3,0,1,DNS.Google,Network,0,6,static.doubleclick.net,,,,,Normal,TCP,domain,DNS.Google,static.doubleclick.net,"Click on ""Accept all"" Youtube cookies pop-up",Network
59,59,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,35836,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,6,4,0,0,1712306490300,1712306492478,2178,14,1074,1712306490300,1712306492478,2178,7,492,1712306490320,1712306492478,2158,7,582,54,76.71428571428574,34.82136517323054,160,60,70.28571428571429,13.1746509848052,87,54,83.14285714285714,48.55041562276123,160,0,167.53846153846155,581.0207419396511,2101,0,363.0,852.0267601431307,2102,0,359.66666666666663,855.1219016413195,2105,2,0,0,0,13,5,0,2,1,0,0,0,6,2,0,1,1,0,0,0,7,3,0,1,DNS.YouTube,Network,0,6,yt3.ggpht.com,,,,,Normal,TCP,domain,DNS.YouTube,yt3.ggpht.com,"Click on ""Trending"" proposition",Network
60,60,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,45790,216.58.214.161,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306490588,1712306513429,22841,60,52266,1712306490588,1712306513410,22822,17,3707,1712306490604,1712306513429,22825,43,48559,68,871.1000000000001,624.4518871154398,1399,73,218.05882352941177,321.0802996503046,1399,68,1129.2790697674416,517.3396841894205,1399,0,387.1355932203391,2649.9106781148566,20263,0,1426.375,5063.666364404353,20287,0,543.4523809523807,3140.6134572597475,20278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.YouTube,Media,0,6,yt3.ggpht.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.YouTube,yt3.ggpht.com,"Click on ""Trending"" proposition",Media
